date,workload,energy_kwh,baseline_region,baseline_carbon_g,carbon_aware_region,carbon_aware_carbon_g,carbon_saving_g,carbon_saving_pct
2020-11-09,1502838.0,751.419,west_europe,187854.75,north_europe,75141.9,112712.85,60.0
2020-11-10,1755186.0,877.5930000000001,west_europe,219398.25000000003,north_europe,87759.3,131638.95,60.0
2020-11-11,1605463.0,802.7315,west_europe,200682.875,north_europe,80273.15,120409.725,60.0
2020-11-12,2082451.0,1041.2255,west_europe,260306.375,north_europe,104122.55,156183.825,60.00000000000001
2020-11-13,1750639.0,875.3195000000001,west_europe,218829.87500000003,north_europe,87531.95000000001,131297.92500000002,60.0
2020-11-14,1405119.0,702.5595000000001,west_europe,175639.87500000003,north_europe,70255.95000000001,105383.92500000002,60.0
2020-11-15,1529809.0,764.9045,west_europe,191226.125,north_europe,76490.45,114735.675,60.0
2020-11-16,1560926.0,780.463,west_europe,195115.75,north_europe,78046.3,117069.45,60.0
2020-11-17,1871148.0,935.574,west_europe,233893.50000000003,north_europe,93557.4,140336.10000000003,60.00000000000001
2020-11-18,1648230.0,824.115,west_europe,206028.75,north_europe,82411.5,123617.25,60.0
2020-11-19,2259765.0,1129.8825,west_europe,282470.625,north_europe,112988.25,169482.375,60.0
2020-11-20,1739636.0,869.818,west_europe,217454.5,north_europe,86981.8,130472.7,60.0
2020-11-21,1609627.0,804.8135,west_europe,201203.375,north_europe,80481.34999999999,120722.02500000001,60.00000000000001
2020-11-22,1475371.0,737.6855,west_europe,184421.375,north_europe,73768.55,110652.825,60.0
2020-11-23,1574882.0,787.441,west_europe,196860.25,north_europe,78744.1,118116.15,60.0
2020-11-24,1860362.0,930.181,west_europe,232545.25,north_europe,93018.1,139527.15,60.0
2020-11-25,1714337.0,857.1685,west_europe,214292.125,north_europe,85716.85,128575.275,60.0
2020-11-26,1850113.0,925.0565,west_europe,231264.125,north_europe,92505.65,138758.475,60.0
2020-11-27,1699079.0,849.5395,west_europe,212384.875,north_europe,84953.95,127430.925,60.0
2020-11-28,1616110.0,808.0550000000001,west_europe,202013.75000000003,north_europe,80805.5,121208.25000000003,60.00000000000001
2020-11-29,1441597.0,720.7985,west_europe,180199.625,north_europe,72079.85,108119.775,60.0
2020-11-30,1603167.0,801.5835000000001,west_europe,200395.87500000003,north_europe,80158.35,120237.52500000002,60.0
2020-12-01,1866521.0,933.2605,west_europe,233315.125,north_europe,93326.05,139989.075,60.00000000000001
2020-12-02,1965803.0,982.9015,west_europe,245725.375,north_europe,98290.15,147435.225,60.0
2020-12-03,1993439.0,996.7195,west_europe,249179.875,north_europe,99671.95,149507.925,60.0
2020-12-04,1880463.0,940.2315,west_europe,235057.875,north_europe,94023.15,141034.725,60.0
2020-12-05,1934162.0,967.081,west_europe,241770.25,north_europe,96708.1,145062.15,60.0
2020-12-06,1434673.0,717.3365,west_europe,179334.125,north_europe,71733.65,107600.475,60.0
2020-12-07,1994865.0,997.4325,west_europe,249358.125,north_europe,99743.25,149614.875,60.0
2020-12-08,1600667.0,800.3335000000001,west_europe,200083.37500000003,north_europe,80033.35,120050.02500000002,60.0
2020-12-09,2296360.0,1148.18,west_europe,287045.0,north_europe,114818.0,172227.0,60.0
2020-12-10,1950184.0,975.092,west_europe,243773.0,north_europe,97509.2,146263.8,60.0
2020-12-11,2896365.0,1448.1825,west_europe,362045.62500000006,north_europe,144818.25,217227.37500000006,60.00000000000001
2020-12-12,2324473.0,1162.2365,west_europe,290559.125,north_europe,116223.65,174335.475,60.0
2020-12-13,1305997.0,652.9985,west_europe,163249.625,north_europe,65299.850000000006,97949.775,60.0
2020-12-14,2078282.0,1039.141,west_europe,259785.25000000003,north_europe,103914.1,155871.15000000002,60.0
2020-12-15,1316142.0,658.071,west_europe,164517.75,north_europe,65807.1,98710.65,60.0
2020-12-16,2150062.0,1075.031,west_europe,268757.75,north_europe,107503.1,161254.65,60.0
2020-12-17,1969599.0,984.7995,west_europe,246199.875,north_europe,98479.95,147719.925,60.0
2020-12-18,2254689.0,1127.3445,west_europe,281836.125,north_europe,112734.45,169101.675,60.0
2020-12-19,1736642.0,868.321,west_europe,217080.25,north_europe,86832.1,130248.15,60.0
2020-12-20,1822367.0,911.1835,west_europe,227795.875,north_europe,91118.35,136677.525,60.0
2020-12-21,1718277.0,859.1385,west_europe,214784.625,north_europe,85913.85,128870.775,60.0
2020-12-22,1962135.0,981.0675,west_europe,245266.875,north_europe,98106.75,147160.125,60.0
2020-12-23,2231421.0,1115.7105,west_europe,278927.625,north_europe,111571.05,167356.575,60.00000000000001
2020-12-24,1696468.0,848.234,west_europe,212058.5,north_europe,84823.40000000001,127235.09999999999,60.0
2020-12-25,1520689.0,760.3445,west_europe,190086.125,north_europe,76034.45,114051.675,60.0
2020-12-26,1482815.0,741.4075,west_europe,185351.875,north_europe,74140.75,111211.125,60.0
2020-12-27,1359105.0,679.5525,west_europe,169888.125,north_europe,67955.25,101932.875,60.0
2020-12-28,1866950.0,933.475,west_europe,233368.75,north_europe,93347.5,140021.25,60.0
2020-12-29,2063401.0,1031.7005,west_europe,257925.125,north_europe,103170.05,154755.075,60.00000000000001
2020-12-30,2346634.0,1173.317,west_europe,293329.25,north_europe,117331.7,175997.55,60.0
2020-12-31,2004648.0,1002.324,west_europe,250581.00000000003,north_europe,100232.4,150348.60000000003,60.00000000000001
2021-01-01,1773456.0,886.7280000000001,west_europe,221682.00000000003,north_europe,88672.8,133009.2,60.0
2021-01-02,1755920.0,877.96,west_europe,219490.0,north_europe,87796.0,131694.0,60.0
2021-01-03,1685619.0,842.8095000000001,west_europe,210702.37500000003,north_europe,84280.95000000001,126421.42500000002,60.0
2021-01-04,1894102.0,947.051,west_europe,236762.75,north_europe,94705.1,142057.65,60.0
2021-01-05,2044128.0,1022.064,west_europe,255516.0,north_europe,102206.4,153309.6,60.0
2021-01-06,2732990.0,1366.495,west_europe,341623.75000000006,north_europe,136649.5,204974.25000000006,60.00000000000001
2021-01-07,2064917.0,1032.4585,west_europe,258114.625,north_europe,103245.85,154868.775,60.0
2021-01-08,2867418.0,1433.709,west_europe,358427.25,north_europe,143370.9,215056.35,60.0
2021-01-09,2114994.0,1057.497,west_europe,264374.25,north_europe,105749.7,158624.55,60.0
2021-01-10,1947310.0,973.655,west_europe,243413.75,north_europe,97365.5,146048.25,60.0
2021-01-11,1955657.0,977.8285,west_europe,244457.12500000003,north_europe,97782.85,146674.27500000002,60.0
2021-01-12,2127639.0,1063.8195,west_europe,265954.875,north_europe,106381.95,159572.925,60.0
2021-01-13,2270072.0,1135.036,west_europe,283759.0,north_europe,113503.6,170255.4,60.0
2021-01-14,1948123.0,974.0615,west_europe,243515.375,north_europe,97406.15,146109.225,60.0
2021-01-15,2398221.0,1199.1105,west_europe,299777.625,north_europe,119911.05,179866.575,60.00000000000001
2021-01-16,2150904.0,1075.452,west_europe,268863.0,north_europe,107545.2,161317.8,60.0
2021-01-17,1562527.0,781.2635,west_europe,195315.875,north_europe,78126.35,117189.525,60.0
2021-01-18,1606518.0,803.259,west_europe,200814.75,north_europe,80325.9,120488.85,60.0
2021-01-19,1803879.0,901.9395,west_europe,225484.87500000003,north_europe,90193.95,135290.92500000005,60.00000000000001
2021-01-20,1977054.0,988.527,west_europe,247131.75,north_europe,98852.7,148279.05,60.0
2021-01-21,2228717.0,1114.3585,west_europe,278589.625,north_europe,111435.85,167153.775,60.0
2021-01-22,1750127.0,875.0635,west_europe,218765.875,north_europe,87506.34999999999,131259.52500000002,60.00000000000001
2021-01-23,1561499.0,780.7495,west_europe,195187.375,north_europe,78074.95,117112.425,60.0
2021-01-24,1423587.0,711.7935,west_europe,177948.375,north_europe,71179.35,106769.025,60.0
2021-01-25,1616970.0,808.485,west_europe,202121.25,north_europe,80848.5,121272.75,60.0
2021-01-26,1491848.0,745.924,west_europe,186481.0,north_europe,74592.4,111888.6,60.0
2021-01-27,1971811.0,985.9055,west_europe,246476.37500000003,north_europe,98590.55,147885.825,60.0
2021-01-28,1633655.0,816.8275,west_europe,204206.875,north_europe,81682.75,122524.125,60.0
2021-01-29,1701502.0,850.751,west_europe,212687.75,north_europe,85075.09999999999,127612.65000000001,60.00000000000001
2021-01-30,1380368.0,690.184,west_europe,172546.0,north_europe,69018.4,103527.6,60.00000000000001
2021-01-31,1236784.0,618.392,west_europe,154598.0,north_europe,61839.2,92758.8,60.0
2021-02-01,1091402.0,545.701,west_europe,136425.25,north_europe,54570.100000000006,81855.15,60.0
2021-02-02,1552532.0,776.266,west_europe,194066.5,north_europe,77626.59999999999,116439.90000000001,60.00000000000001
2021-02-03,1483043.0,741.5215000000001,west_europe,185380.37500000003,north_europe,74152.15000000001,111228.22500000002,60.0
2021-02-04,1504804.0,752.402,west_europe,188100.5,north_europe,75240.20000000001,112860.29999999999,60.0
2021-02-05,1369220.0,684.61,west_europe,171152.5,north_europe,68461.0,102691.5,60.0
2021-02-06,1104792.0,552.396,west_europe,138099.0,north_europe,55239.6,82859.4,60.0
2021-02-07,1042713.0,521.3565,west_europe,130339.125,north_europe,52135.65,78203.475,60.00000000000001
2021-02-08,916729.0,458.3645,west_europe,114591.125,north_europe,45836.45,68754.675,60.0
2021-02-09,1300486.0,650.243,west_europe,162560.75,north_europe,65024.3,97536.45,60.0
2021-02-10,1152778.0,576.389,west_europe,144097.25,north_europe,57638.9,86458.35,60.00000000000001
2021-02-11,1370032.0,685.016,west_europe,171254.0,north_europe,68501.59999999999,102752.40000000001,60.00000000000001
2021-02-12,1178405.0,589.2025,west_europe,147300.625,north_europe,58920.25,88380.375,60.0
2021-02-13,962976.0,481.488,west_europe,120372.0,north_europe,48148.8,72223.2,60.0
2021-02-14,821701.0,410.8505,west_europe,102712.625,north_europe,41085.05,61627.575,60.0
2021-02-15,737906.0,368.953,west_europe,92238.25,north_europe,36895.3,55342.95,60.0
2021-02-16,1229283.0,614.6415000000001,west_europe,153660.37500000003,north_europe,61464.15000000001,92196.22500000002,60.0
2021-02-17,1165994.0,582.997,west_europe,145749.25,north_europe,58299.7,87449.55,60.0
2021-02-18,1041129.0,520.5645000000001,west_europe,130141.125,north_europe,52056.45,78084.675,60.0
2021-02-19,1073303.0,536.6515,west_europe,134162.875,north_europe,53665.15000000001,80497.72499999999,60.0
2021-02-20,1012649.0,506.3245,west_europe,126581.125,north_europe,50632.45,75948.675,60.0
2021-02-21,707642.0,353.821,west_europe,88455.25,north_europe,35382.100000000006,53073.149999999994,60.0
2021-02-22,1152708.0,576.354,west_europe,144088.5,north_europe,57635.4,86453.1,60.00000000000001
2021-02-23,1163462.0,581.731,west_europe,145432.75,north_europe,58173.1,87259.65,60.0
2021-02-24,1077041.0,538.5205,west_europe,134630.125,north_europe,53852.05,80778.075,60.0
2021-02-25,1218715.0,609.3575,west_europe,152339.375,north_europe,60935.74999999999,91403.625,60.0
2021-02-26,1319852.0,659.926,west_europe,164981.5,north_europe,65992.6,98988.9,60.0
2021-02-27,1107180.0,553.59,west_europe,138397.5,north_europe,55359.0,83038.5,60.0
2021-02-28,884847.0,442.4235,west_europe,110605.875,north_europe,44242.35,66363.525,60.0
2021-03-01,957072.0,478.536,west_europe,119634.0,north_europe,47853.6,71780.4,60.0
2021-03-02,990686.0,495.343,west_europe,123835.75,north_europe,49534.3,74301.45,60.0
2021-03-03,1236577.0,618.2885,west_europe,154572.125,north_europe,61828.85,92743.275,60.0
2021-03-04,1077459.0,538.7295,west_europe,134682.375,north_europe,53872.95,80809.425,60.0
2021-03-05,1119659.0,559.8295,west_europe,139957.375,north_europe,55982.95,83974.425,60.0
2021-03-06,1095257.0,547.6285,west_europe,136907.125,north_europe,54762.850000000006,82144.275,60.0
2021-03-07,1086494.0,543.247,west_europe,135811.75,north_europe,54324.7,81487.05,60.0
2021-03-08,941595.0,470.7975,west_europe,117699.375,north_europe,47079.75,70619.625,60.0
2021-03-09,1080725.0,540.3625,west_europe,135090.625,north_europe,54036.24999999999,81054.375,60.0
2021-03-10,1145122.0,572.561,west_europe,143140.25,north_europe,57256.100000000006,85884.15,60.0
2021-03-11,1601187.0,800.5935000000001,west_europe,200148.37500000003,north_europe,80059.35,120089.02500000002,60.0
2021-03-12,1269891.0,634.9455,west_europe,158736.375,north_europe,63494.55,95241.825,60.0
2021-03-13,1147658.0,573.8290000000001,west_europe,143457.25000000003,north_europe,57382.90000000001,86074.35000000002,60.0
2021-03-14,708186.0,354.093,west_europe,88523.25,north_europe,35409.3,53113.95,60.0
2021-03-15,1318451.0,659.2255,west_europe,164806.375,north_europe,65922.55,98883.825,60.0
2021-03-16,1320515.0,660.2575,west_europe,165064.375,north_europe,66025.75,99038.625,60.0
2021-03-17,1512921.0,756.4605,west_europe,189115.125,north_europe,75646.05,113469.075,60.0
2021-03-18,1244768.0,622.384,west_europe,155596.0,north_europe,62238.4,93357.6,60.00000000000001
2021-03-19,1467655.0,733.8275,west_europe,183456.875,north_europe,73382.75,110074.125,60.0
2021-03-20,1360810.0,680.405,west_europe,170101.25,north_europe,68040.5,102060.75,60.0
2021-03-21,1308317.0,654.1585,west_europe,163539.625,north_europe,65415.85,98123.775,60.0
2021-03-22,1218897.0,609.4485,west_europe,152362.125,north_europe,60944.85,91417.275,60.0
2021-03-23,1008638.0,504.319,west_europe,126079.75,north_europe,50431.9,75647.85,60.00000000000001
2021-03-24,1000087.0,500.0435,west_europe,125010.875,north_europe,50004.35,75006.525,60.0
2021-03-25,1509618.0,754.809,west_europe,188702.25,north_europe,75480.9,113221.35,60.0
2021-03-26,116659.0,58.3295,west_europe,14582.375,north_europe,5832.950000000001,8749.425,60.0
2021-03-27,105793.0,52.8965,west_europe,13224.125,north_europe,5289.650000000001,7934.474999999999,60.0
2021-03-28,121204.0,60.602,west_europe,15150.500000000002,north_europe,6060.200000000001,9090.300000000001,60.0
2021-03-29,106842.0,53.421,west_europe,13355.25,north_europe,5342.1,8013.15,60.0
2021-03-30,1377393.0,688.6965,west_europe,172174.125,north_europe,68869.65,103304.475,60.00000000000001
2021-03-31,2631747.0,1315.8735,west_europe,328968.375,north_europe,131587.35,197381.025,60.0
2021-04-01,1923919.0,961.9595,west_europe,240489.875,north_europe,96195.95,144293.925,60.0
2021-04-02,1489204.0,744.602,west_europe,186150.5,north_europe,74460.2,111690.3,60.0
2021-04-03,1335799.0,667.8995,west_europe,166974.875,north_europe,66789.95,100184.925,60.0
2021-04-04,1478458.0,739.229,west_europe,184807.25,north_europe,73922.90000000001,110884.34999999999,60.0
2021-04-05,1413786.0,706.893,west_europe,176723.25,north_europe,70689.3,106033.95,60.0
2021-04-06,1568161.0,784.0805,west_europe,196020.125,north_europe,78408.05,117612.075,60.0
2021-04-07,2142778.0,1071.389,west_europe,267847.25000000006,north_europe,107138.9,160708.35000000006,60.00000000000001
2021-04-08,2572481.0,1286.2405,west_europe,321560.125,north_europe,128624.05000000002,192936.07499999998,60.0
2021-04-09,2414407.0,1207.2035,west_europe,301800.875,north_europe,120720.35,181080.525,60.0
2021-04-10,2072474.0,1036.237,west_europe,259059.25000000003,north_europe,103623.7,155435.55000000005,60.00000000000001
2021-04-11,1780979.0,890.4895,west_europe,222622.375,north_europe,89048.95,133573.425,60.0
2021-04-12,1931504.0,965.752,west_europe,241438.00000000003,north_europe,96575.2,144862.80000000005,60.00000000000001
2021-04-13,2515123.0,1257.5615,west_europe,314390.375,north_europe,125756.15,188634.225,60.0
2021-04-14,2127595.0,1063.7975,west_europe,265949.37500000006,north_europe,106379.75,159569.62500000006,60.00000000000001
2021-04-15,2634774.0,1317.387,west_europe,329346.75,north_europe,131738.69999999998,197608.05000000002,60.00000000000001
2021-04-16,2793427.0,1396.7135,west_europe,349178.375,north_europe,139671.35,209507.025,60.0
2021-04-17,2235721.0,1117.8605,west_europe,279465.125,north_europe,111786.05,167679.075,60.00000000000001
2021-04-18,2131605.0,1065.8025,west_europe,266450.625,north_europe,106580.25,159870.375,60.0
2021-04-19,2438416.0,1219.208,west_europe,304802.0,north_europe,121920.8,182881.2,60.00000000000001
2021-04-20,2313200.0,1156.6,west_europe,289150.00000000006,north_europe,115660.0,173490.00000000006,60.00000000000001
2021-04-21,2889191.0,1444.5955,west_europe,361148.87500000006,north_europe,144459.55000000002,216689.32500000004,60.0
2021-04-22,2684949.0,1342.4745,west_europe,335618.625,north_europe,134247.45,201371.175,60.0
2021-04-23,3026310.0,1513.155,west_europe,378288.75,north_europe,151315.5,226973.25,60.0
2021-04-24,2440176.0,1220.088,west_europe,305022.0,north_europe,122008.8,183013.2,60.00000000000001
2021-04-25,2285897.0,1142.9485,west_europe,285737.125,north_europe,114294.85,171442.275,60.0
2021-04-26,2590430.0,1295.215,west_europe,323803.75,north_europe,129521.5,194282.25,60.0
2021-04-27,2761536.0,1380.768,west_europe,345192.0,north_europe,138076.8,207115.2,60.00000000000001
2021-04-28,2892568.0,1446.284,west_europe,361571.0,north_europe,144628.40000000002,216942.59999999998,60.0
2021-04-29,2868684.0,1434.342,west_europe,358585.5,north_europe,143434.2,215151.3,60.0
2021-04-30,2580239.0,1290.1195,west_europe,322529.875,north_europe,129011.95,193517.925,60.0
2021-05-01,2423621.0,1211.8105,west_europe,302952.625,north_europe,121181.05,181771.575,60.00000000000001
2021-05-02,2269244.0,1134.622,west_europe,283655.5,north_europe,113462.2,170193.3,60.0
2021-05-03,2667280.0,1333.64,west_europe,333410.0,north_europe,133364.0,200046.0,60.0
2021-05-04,2483205.0,1241.6025,west_europe,310400.625,north_europe,124160.25,186240.375,60.0
2021-05-05,3033192.0,1516.596,west_europe,379149.0,north_europe,151659.6,227489.4,60.0
2021-05-06,2872916.0,1436.458,west_europe,359114.5,north_europe,143645.80000000002,215468.69999999998,60.0
2021-05-07,2556664.0,1278.332,west_europe,319583.0,north_europe,127833.2,191749.8,60.0
2021-05-08,2278779.0,1139.3895,west_europe,284847.375,north_europe,113938.95,170908.425,60.0
2021-05-09,2292732.0,1146.366,west_europe,286591.5,north_europe,114636.6,171954.9,60.0
2021-05-10,2314220.0,1157.11,west_europe,289277.50000000006,north_europe,115711.0,173566.50000000006,60.00000000000001
2021-05-11,2191807.0,1095.9035,west_europe,273975.87500000006,north_europe,109590.35,164385.52500000005,60.00000000000001
2021-05-12,2461609.0,1230.8045,west_europe,307701.125,north_europe,123080.45,184620.675,60.0
2021-05-13,1998656.0,999.328,west_europe,249832.0,north_europe,99932.8,149899.2,60.00000000000001
2021-05-14,2160152.0,1080.076,west_europe,270019.0,north_europe,108007.6,162011.4,60.0
2021-05-15,2579356.0,1289.678,west_europe,322419.5,north_europe,128967.80000000002,193451.69999999998,60.0
2021-05-16,1729566.0,864.783,west_europe,216195.75,north_europe,86478.3,129717.45,60.0
2021-05-17,1969440.0,984.72,west_europe,246180.0,north_europe,98472.0,147708.0,60.0
2021-05-18,2095286.0,1047.643,west_europe,261910.75,north_europe,104764.3,157146.45,60.00000000000001
2021-05-19,2036728.0,1018.364,west_europe,254591.0,north_europe,101836.4,152754.6,60.0
2021-05-20,2122841.0,1061.4205,west_europe,265355.125,north_europe,106142.05,159213.075,60.00000000000001
2021-05-21,1641095.0,820.5475,west_europe,205136.875,north_europe,82054.75,123082.125,60.0
2021-05-22,1805146.0,902.573,west_europe,225643.25,north_europe,90257.3,135385.95,60.00000000000001
2021-05-23,1415884.0,707.942,west_europe,176985.5,north_europe,70794.2,106191.3,60.0
2021-05-24,1243312.0,621.6560000000001,west_europe,155414.00000000003,north_europe,62165.600000000006,93248.40000000002,60.00000000000001
2021-05-25,1667785.0,833.8925,west_europe,208473.125,north_europe,83389.25,125083.875,60.0
2021-05-26,1765694.0,882.847,west_europe,220711.75,north_europe,88284.7,132427.05,60.0
2021-05-27,1605858.0,802.929,west_europe,200732.25,north_europe,80292.9,120439.35,60.0
2021-05-28,1573652.0,786.826,west_europe,196706.5,north_europe,78682.6,118023.9,60.0
2021-05-29,1408530.0,704.265,west_europe,176066.25,north_europe,70426.5,105639.75,60.0
2021-05-30,1231622.0,615.811,west_europe,153952.75,north_europe,61581.100000000006,92371.65,60.0
2021-05-31,1270358.0,635.179,west_europe,158794.75,north_europe,63517.9,95276.85,60.00000000000001
2021-06-01,1405293.0,702.6465000000001,west_europe,175661.62500000003,north_europe,70264.65000000001,105396.97500000002,60.0
2021-06-02,1434923.0,717.4615,west_europe,179365.375,north_europe,71746.15,107619.225,60.0
2021-06-03,1428243.0,714.1215,west_europe,178530.375,north_europe,71412.15,107118.225,60.0
2021-06-04,1352483.0,676.2415,west_europe,169060.375,north_europe,67624.15,101436.225,60.00000000000001
2021-06-05,950692.0,475.346,west_europe,118836.5,north_europe,47534.6,71301.9,60.0
2021-06-06,981151.0,490.5755,west_europe,122643.875,north_europe,49057.55,73586.325,60.0
2021-06-07,981056.0,490.528,west_europe,122632.0,north_europe,49052.8,73579.2,60.0
2021-06-08,1200656.0,600.328,west_europe,150082.0,north_europe,60032.8,90049.2,60.0
2021-06-09,1181087.0,590.5435,west_europe,147635.875,north_europe,59054.35,88581.525,60.0
2021-06-10,1254319.0,627.1595,west_europe,156789.875,north_europe,62715.95,94073.925,60.0
2021-06-11,1181893.0,590.9465,west_europe,147736.625,north_europe,59094.65,88641.975,60.00000000000001
2021-06-12,975727.0,487.8635,west_europe,121965.875,north_europe,48786.35,73179.525,60.0
2021-06-13,942693.0,471.3465,west_europe,117836.625,north_europe,47134.65,70701.975,60.00000000000001
2021-06-14,997040.0,498.52,west_europe,124630.0,north_europe,49852.00000000001,74778.0,60.0
2021-06-15,1027504.0,513.7520000000001,west_europe,128438.0,north_europe,51375.2,77062.8,60.0
2021-06-16,1055061.0,527.5305,west_europe,131882.625,north_europe,52753.05,79129.575,60.0
2021-06-17,1254257.0,627.1285,west_europe,156782.125,north_europe,62712.850000000006,94069.275,60.0
2021-06-18,1145525.0,572.7625,west_europe,143190.625,north_europe,57276.25000000001,85914.375,60.0
2021-06-19,963820.0,481.91,west_europe,120477.5,north_europe,48191.0,72286.5,60.0
2021-06-20,793462.0,396.731,west_europe,99182.75,north_europe,39673.1,59509.65,60.0
2021-06-21,840436.0,420.218,west_europe,105054.5,north_europe,42021.8,63032.7,60.0
2021-06-22,1271261.0,635.6305,west_europe,158907.625,north_europe,63563.05,95344.575,60.0
2021-06-23,1129121.0,564.5605,west_europe,141140.125,north_europe,56456.05,84684.075,60.0
2021-06-24,1162361.0,581.1805,west_europe,145295.125,north_europe,58118.05,87177.075,60.0
2021-06-25,1050800.0,525.4,west_europe,131350.0,north_europe,52540.0,78810.0,60.0
2021-06-26,1037862.0,518.931,west_europe,129732.75,north_europe,51893.100000000006,77839.65,60.0
2021-06-27,851504.0,425.752,west_europe,106438.0,north_europe,42575.2,63862.8,60.0
2021-06-28,982778.0,491.389,west_europe,122847.25,north_europe,49138.9,73708.35,60.00000000000001
2021-06-29,1057157.0,528.5785,west_europe,132144.625,north_europe,52857.85,79286.775,60.0
2021-06-30,1124871.0,562.4355,west_europe,140608.875,north_europe,56243.55,84365.325,60.0
2021-07-01,1214400.0,607.2,west_europe,151800.0,north_europe,60720.00000000001,91080.0,60.0
2021-07-02,1076794.0,538.397,west_europe,134599.25,north_europe,53839.7,80759.55,60.0
2021-07-03,987968.0,493.984,west_europe,123496.0,north_europe,49398.4,74097.6,60.00000000000001
2021-07-04,928378.0,464.189,west_europe,116047.25,north_europe,46418.9,69628.35,60.00000000000001
2021-07-05,1037045.0,518.5225,west_europe,129630.625,north_europe,51852.25,77778.375,60.0
2021-07-06,1356392.0,678.196,west_europe,169549.0,north_europe,67819.6,101729.4,60.0
2021-07-07,1067217.0,533.6085,west_europe,133402.125,north_europe,53360.850000000006,80041.275,60.0
2021-07-08,1402619.0,701.3095000000001,west_europe,175327.37500000003,north_europe,70130.95000000001,105196.42500000002,60.0
2021-07-09,1165551.0,582.7755,west_europe,145693.875,north_europe,58277.55,87416.325,60.0
2021-07-10,1199434.0,599.717,west_europe,149929.25,north_europe,59971.7,89957.55,60.0
2021-07-11,789008.0,394.504,west_europe,98626.0,north_europe,39450.4,59175.6,60.0
2021-07-12,1366121.0,683.0605,west_europe,170765.125,north_europe,68306.05,102459.075,60.0
2021-07-13,378810.0,189.405,west_europe,47351.25,north_europe,18940.5,28410.75,60.0
2021-07-14,1194497.0,597.2485,west_europe,149312.125,north_europe,59724.850000000006,89587.275,60.0
2021-07-15,1807744.0,903.872,west_europe,225968.00000000003,north_europe,90387.2,135580.80000000005,60.00000000000001
2021-07-16,1373260.0,686.63,west_europe,171657.5,north_europe,68663.0,102994.5,60.0
2021-07-17,1268410.0,634.205,west_europe,158551.25,north_europe,63420.50000000001,95130.75,60.0
2021-07-18,1008619.0,504.3095,west_europe,126077.375,north_europe,50430.95,75646.425,60.0
2021-07-19,1509969.0,754.9845,west_europe,188746.125,north_europe,75498.45,113247.675,60.0
2021-07-20,1327894.0,663.947,west_europe,165986.75,north_europe,66394.7,99592.05,60.0
2021-07-21,1422861.0,711.4305,west_europe,177857.625,north_europe,71143.05,106714.575,60.0
2021-07-22,2026486.0,1013.243,west_europe,253310.75,north_europe,101324.3,151986.45,60.00000000000001
2021-07-23,1106440.0,553.22,west_europe,138305.0,north_europe,55322.0,82983.0,60.0
2021-07-24,1617987.0,808.9935,west_europe,202248.375,north_europe,80899.35,121349.025,60.0
2021-07-25,1190717.0,595.3585,west_europe,148839.625,north_europe,59535.850000000006,89303.775,60.0
2021-07-26,1463609.0,731.8045,west_europe,182951.125,north_europe,73180.45,109770.675,60.0
2021-07-27,1454320.0,727.16,west_europe,181790.0,north_europe,72716.0,109074.0,60.0
2021-07-28,1623140.0,811.57,west_europe,202892.5,north_europe,81157.0,121735.5,60.0
2021-07-29,2353515.0,1176.7575,west_europe,294189.375,north_europe,117675.75,176513.625,60.0
2021-07-30,1605388.0,802.694,west_europe,200673.5,north_europe,80269.4,120404.1,60.0
2021-07-31,1386747.0,693.3735,west_europe,173343.375,north_europe,69337.35,104006.025,60.0
2021-08-01,1360326.0,680.163,west_europe,170040.75,north_europe,68016.3,102024.45,60.0
2021-08-02,1614661.0,807.3305,west_europe,201832.625,north_europe,80733.05,121099.575,60.0
2021-08-03,1928280.0,964.14,west_europe,241035.0,north_europe,96414.0,144621.0,60.0
2021-08-04,1804184.0,902.092,west_europe,225523.0,north_europe,90209.2,135313.8,60.0
2021-08-05,2028653.0,1014.3265,west_europe,253581.625,north_europe,101432.65,152148.975,60.0
2021-08-06,1511856.0,755.928,west_europe,188982.0,north_europe,75592.8,113389.2,60.0
2021-08-07,1390175.0,695.0875,west_europe,173771.875,north_europe,69508.75,104263.125,60.0
2021-08-08,1479638.0,739.819,west_europe,184954.75,north_europe,73981.9,110972.85,60.0
2021-08-09,1744410.0,872.205,west_europe,218051.25,north_europe,87220.5,130830.75,60.0
2021-08-10,2049496.0,1024.748,west_europe,256187.0,north_europe,102474.8,153712.2,60.00000000000001
2021-08-11,1737867.0,868.9335,west_europe,217233.375,north_europe,86893.34999999999,130340.02500000001,60.00000000000001
2021-08-12,2092499.0,1046.2495,west_europe,261562.37500000003,north_europe,104624.95,156937.42500000005,60.00000000000001
2021-08-13,1597498.0,798.749,west_europe,199687.25,north_europe,79874.90000000001,119812.34999999999,60.0
2021-08-14,1297188.0,648.594,west_europe,162148.5,north_europe,64859.40000000001,97289.09999999999,60.0
2021-08-15,1410365.0,705.1825,west_europe,176295.625,north_europe,70518.25,105777.375,60.0
2021-08-16,1757630.0,878.815,west_europe,219703.75,north_europe,87881.5,131822.25,60.0
2021-08-17,2007494.0,1003.747,west_europe,250936.75000000003,north_europe,100374.7,150562.05000000005,60.00000000000001
2021-08-18,1882080.0,941.04,west_europe,235260.0,north_europe,94104.0,141156.0,60.0
2021-08-19,1866584.0,933.292,west_europe,233323.0,north_europe,93329.2,139993.8,60.0
